resume_id,intersection_type,expected_effect,actual_intersection_effect,interaction_effect
R115,degree+age,0.0103109999999998,0.0041019999999999,-0.0062089999999998995
R116,degree+age,0.012525,0.007366,-0.0051589999999999995
R118,degree+age,-0.0599999999999999,-0.0599999999999999,0.0
R119,degree+age,-0.06,-0.06,0.0
R121,degree+age,-0.06,-0.06,0.0
R122,degree+age,-0.064294,-0.067763,-0.003469
R124,degree+age,-0.0705880000000001,-0.0705880000000001,0.0
R125,degree+age,-0.0722299999999998,-0.0719519999999999,0.00027799999999988945
R126,degree+age,-0.0665300000000001,-0.068763,-0.0022329999999999017
R127,degree+age,-0.07063099999999992,-0.070631,-8.326672684688674e-17
R128,degree+age,-0.070272,-0.069994,0.00027800000000000047
R129,degree+age,0.088514,0.088514,0.0
R130,degree+age,-0.0705879999999999,-0.0705879999999999,0.0
R131,degree+age,0.070679,0.070679,0.0
R132,degree+age,-0.0641439999999999,-0.0660459999999999,-0.001902000000000001
R134,degree+age,0.0705879999999999,0.0705879999999999,0.0
R135,degree+age,-0.070588,-0.070588,0.0
R136,degree+age,-0.070588,-0.070588,0.0
R137,degree+age,-0.0873179999999999,-0.0873179999999999,0.0
R138,degree+age,-0.059458,-0.059458,0.0
R139,degree+age,-0.07392299999999989,-0.073155,0.0007679999999998938
R140,degree+age,0.0176469999999999,0.0176469999999999,0.0
R141,degree+age,-0.070589,-0.070589,0.0
R142,degree+age,0.005448,0.005504,5.6000000000000494e-05
R143,degree+age,-0.072344,-0.072344,0.0
R145,degree+age,-0.00068,-0.00034,0.00034
R146,degree+age,-2.999999999997449e-05,-2.999999999997449e-05,0.0
R147,degree+age,-0.08897,-0.08897,0.0
R148,degree+age,-0.062746,-0.066326,-0.00358
R149,degree+age,-0.0705879999999999,-0.0705879999999999,0.0
R150,degree+age,-0.001278,0.000168,0.001446
R153,degree+age,-0.0714559999999999,-0.071282,0.00017399999999989646
R154,degree+age,0.0124969999999999,0.006854,-0.005642999999999901
R155,degree+age,-0.01965,-0.019187,0.0004630000000000016
R156,degree+age,-0.07052400000000002,-0.070556,-3.199999999997649e-05
R157,degree+age,-0.0008169999999999,-0.0008169999999999,0.0
R158,degree+age,-0.0705879999999999,-0.0705879999999999,0.0
R159,degree+age,0.0015730000000000002,0.0025669999999999,0.0009939999999999
R160,degree+age,-0.0708849999999999,-0.0708849999999999,0.0
R161,degree+age,-0.0705879999999999,-0.0705879999999999,0.0
R162,degree+age,-0.068485,-0.068485,0.0
R164,degree+age,0.0117019999999999,0.008255,-0.0034469999999999
R166,degree+age,-0.0721309999999999,-0.0719559999999999,0.00017500000000000848
R167,degree+age,0.0,0.0,0.0
R168,degree+age,-0.067857,-0.0689479999999999,-0.0010909999999998976
R169,degree+age,-0.0549299999999999,-0.056448,-0.0015180000000000957
R170,degree+age,-0.0705879999999999,-0.0705879999999999,0.0
R171,degree+age,-0.0767219999999998,-0.074268,0.0024539999999998036
R172,degree+age,-0.07188,-0.071234,0.0006459999999999938
R173,degree+age,0.0072459999999997995,0.0063769999999999,-0.0008689999999998994
R174,degree+age,-0.0736079999999999,-0.0736079999999999,0.0
R175,degree+age,-0.0708679999999999,-0.0708679999999999,0.0
R177,degree+age,0.001068,0.001068,0.0
R178,degree+age,-0.000489,-0.000489,0.0
R179,degree+age,-0.000236,-0.000118,0.000118
R180,degree+age,-0.0656140000000001,-0.0674539999999999,-0.0018399999999998001
R181,degree+age,-0.0882349999999999,-0.0882349999999999,0.0
R182,degree+age,-0.0775509999999999,-0.0740759999999999,0.003474999999999992
R184,degree+age,-0.0007929999999999,-0.0007929999999999,0.0
R186,degree+age,0.0033699999999999997,0.002188,-0.0011819999999999999
R187,degree+age,0.0,0.0,0.0
R188,degree+age,0.000258,0.000258,0.0
R189,degree+age,-0.000509,-0.000509,0.0
R190,degree+age,-0.070015,-0.070015,0.0
R192,degree+age,-0.0556519999999999,-0.0562499999999999,-0.0005979999999999944
R193,degree+age,-0.061385,-0.0646299999999999,-0.003244999999999894
R194,degree+age,-0.07068699999999986,-0.0706869999999999,-4.163336342344337e-17
R195,degree+age,0.0098199999999999,0.005433,-0.0043869999999999
R196,degree+age,-0.06182800000000009,-0.0661459999999999,-0.004317999999999808
R197,degree+age,0.1035699999999999,0.099489,-0.004080999999999904
R199,degree+age,0.0,0.0,0.0
R200,degree+age,-0.0089360000000001,-0.011564,-0.0026279999999998995
R002,degree+course,1.5999999999899992e-05,-0.000237,-0.0002529999999999
R003,degree+course,0.0064619999999997995,0.0036599999999999,-0.0028019999999998996
R004,degree+course,-0.052894,-0.052894,0.0
R005,degree+course,-0.07059599999999998,-0.0705949999999999,1.0000000000842668e-06
R006,degree+course,-0.0690260000000001,-0.069527,-0.0005009999999999043
R007,degree+course,-0.0748920000000001,-0.074892,9.71445146547012e-17
R008,degree+course,-0.135,-0.135,0.0
R009,degree+course,-0.0705880000000001,-0.0705880000000001,0.0
R010,degree+course,-0.170186,-0.171698,-0.0015119999999999856
R011,degree+course,-0.1621459999999998,-0.162146,-2.220446049250313e-16
R012,degree+course,0.079695,0.0761,-0.003595000000000001
R013,degree+course,-0.06929799999999989,-0.0697189999999999,-0.0004210000000000186
R014,degree+course,-0.0598589999999999,-0.0598589999999999,0.0
R015,degree+course,-0.1596579999999999,-0.1596579999999999,0.0
R017,degree+course,-0.0716290000000001,-0.071089,0.000540000000000096
R018,degree+course,-0.0689840000000001,-0.0699469999999999,-0.0009629999999997974
R019,degree+course,-0.0018169999999998001,-0.0018299999999999,-1.3000000000099954e-05
R020,degree+course,-0.1596399999999999,-0.159263,0.0003769999999999052
R022,degree+course,-0.090053,-0.090053,0.0
R023,degree+course,-0.14491900000000002,-0.143337,0.0015820000000000278
R024,degree+course,-0.001934,-0.001934,0.0
R027,degree+course,0.0221269999999999,0.0213539999999999,-0.0007729999999999994
R028,degree+course,-0.1588889999999999,-0.158889,-1.1102230246251565e-16
R029,degree+course,-0.061777000000000096,-0.0650429999999999,-0.0032659999999998107
R030,degree+course,-0.1410789999999998,-0.1410789999999999,-1.1102230246251565e-16
R031,degree+course,-0.07807399999999999,-0.081312,-0.0032380000000000048
R032,degree+course,-0.087896,-0.087351,0.0005450000000000038
R033,degree+course,-0.0732239999999998,-0.0727919999999999,0.0004319999999999047
R034,degree+course,-0.0705879999999999,-0.0705879999999999,0.0
R035,degree+course,-0.0880269999999999,-0.0880269999999999,0.0
R036,degree+course,-0.1219029999999999,-0.1219029999999999,0.0
R039,degree+course,-0.0688579999999998,-0.072962,-0.004104000000000205
R040,degree+course,-0.1374979999999999,-0.1381919999999999,-0.0006940000000000002
R041,degree+course,-0.059202,-0.059202,0.0
R043,degree+course,-0.1411119999999999,-0.141112,-8.326672684688674e-17
R045,degree+course,0.0058839999999999,0.003361,-0.0025229999999999
R047,degree+course,-0.1444079999999999,-0.1431989999999999,0.0012089999999999879
R048,degree+course,-0.0586419999999999,-0.062037,-0.0033950000000000993
R050,degree+course,0.003726,0.0030649999999999,-0.0006610000000001003
R051,degree+course,-0.069614,-0.069614,0.0
R052,degree+course,-0.0705879999999999,-0.0705879999999999,0.0
R053,degree+course,-0.018730000000000205,-0.018696,3.4000000000204006e-05
R055,degree+course,-0.00018099999999999995,0.000348,0.000529
R056,degree+course,-0.06371,-0.0662319999999999,-0.0025219999999998993
R058,degree+course,-0.15016200000000002,-0.152841,-0.002678999999999987
R059,degree+course,-0.0006550000000001002,-0.00238,-0.0017249999999999
R061,degree+course,0.0012199999999999,0.0012199999999999,0.0
R062,degree+course,-0.0717329999999999,-0.0717329999999999,0.0
R063,degree+course,0.0029399999999998004,0.0010669999999999,-0.0018729999999999004
R064,degree+course,0.00011600000000009996,-0.0005819999999999,-0.0006979999999999999
R065,degree+course,-0.063193,-0.0648509999999999,-0.0016579999999998957
R066,degree+course,-0.069909,-0.069909,0.0
R067,degree+course,-0.10422200000000001,-0.103006,0.0012160000000000087
R068,degree+course,-0.061557,-0.061557,0.0
R069,degree+course,-0.071712,-0.071713,-1.000000000001e-06
R070,degree+course,-0.140844,-0.140845,-1.000000000001e-06
R072,degree+course,-0.04383200000000011,-0.047435,-0.003602999999999891
R074,degree+course,-0.16408499999999981,-0.1640849999999999,-8.326672684688674e-17
R076,degree+course,0.071438,0.071438,0.0
R077,degree+course,5.099999999999983e-05,-0.0006539999999999,-0.0007049999999998998
R078,degree+course,-0.1410839999999999,-0.141084,-8.326672684688674e-17
R079,degree+course,-0.0700839999999999,-0.0700839999999999,0.0
R080,degree+course,-0.15903899999999999,-0.159039,-2.7755575615628914e-17
R081,degree+course,-0.17516399999999982,-0.177531,-0.0023670000000001745
R082,degree+course,0.0808869999999998,0.0777089999999999,-0.003177999999999903
R083,degree+course,-0.1679049999999998,-0.1703389999999999,-0.0024340000000001027
R084,degree+course,-0.0703099999999999,-0.0694699999999999,0.0008399999999999935
R085,degree+course,-0.059785000000000095,-0.059785,9.71445146547012e-17
R086,degree+course,-0.003446,-0.001815,0.0016309999999999999
R088,degree+course,-0.1411759999999998,-0.141176,-1.942890293094024e-16
R089,degree+course,0.0146940000000001,0.014694,-9.8879238130678e-17
R090,degree+course,0.00025499999999990005,0.0004269999999999,0.00017199999999999995
R091,degree+course,-0.0566350000000001,-0.059894,-0.003258999999999901
R092,degree+course,-0.0705879999999999,-0.0705879999999999,0.0
R093,degree+course,-0.0703719999999999,-0.0703719999999999,0.0
R094,degree+course,-0.1411759999999998,-0.1411769999999999,-1.0000000001120224e-06
R095,degree+course,0.095244,0.090446,-0.004797999999999997
R096,degree+course,-0.0631780000000001,-0.065938,-0.0027599999999999014
R098,degree+course,-0.0889379999999998,-0.0893609999999999,-0.00042300000000010385
R099,degree+course,-0.00046099999999989997,0.001241,0.0017019999999998998
R101,degree+course,-0.08088,-0.083046,-0.0021660000000000013
R102,degree+course,-0.1434340000000001,-0.143434,8.326672684688674e-17
R103,degree+course,-0.14020199999999988,-0.140202,-1.1102230246251565e-16
R105,degree+course,-0.15888699999999978,-0.158887,-2.220446049250313e-16
R107,degree+course,0.004681999999999901,0.001945,-0.002736999999999901
R108,degree+course,0.0720189999999999,0.0717839999999999,-0.0002349999999999991
R109,degree+course,0.0001649999999999,0.0001649999999999,0.0
R110,degree+course,-0.14482199999999978,-0.1436899999999999,0.001131999999999883
R112,degree+course,-0.001691,-0.000314,0.001377
R113,degree+course,-0.07250599999999979,-0.0732329999999999,-0.0007270000000001026
R115,degree+course,-0.077314,-0.081863,-0.004549000000000011
R116,degree+course,-0.0593999999999999,-0.0634899999999999,-0.004089999999999996
R118,degree+course,-0.1364129999999999,-0.136413,-1.1102230246251565e-16
R121,degree+course,-0.13579,-0.13579,0.0
R122,degree+course,-0.130482,-0.135177,-0.004695000000000005
R124,degree+course,-0.1415450000000001,-0.141545,8.326672684688674e-17
R125,degree+course,-0.1436779999999998,-0.1426959999999999,0.0009819999999998996
R126,degree+course,-0.163922,-0.164522,-0.0005999999999999894
R127,degree+course,-0.1416979999999999,-0.141698,-8.326672684688674e-17
R128,degree+course,-0.142486,-0.141532,0.0009540000000000104
R129,degree+course,0.1772689999999999,0.177256,-1.2999999999901979e-05
R130,degree+course,-0.1411759999999998,-0.1411759999999999,-1.1102230246251565e-16
R131,degree+course,0.07530500000000001,0.075293,-1.2000000000012001e-05
R132,degree+course,-0.1598209999999998,-0.1629149999999999,-0.0030940000000000967
R135,degree+course,-0.165845,-0.165845,0.0
R136,degree+course,-0.0702060000000001,-0.0702059999999999,2.0816681711721685e-16
R137,degree+course,-0.1580229999999998,-0.1580229999999999,-1.1102230246251565e-16
R138,degree+course,-0.134622,-0.135457,-0.0008350000000000024
R139,degree+course,-0.072728,-0.073155,-0.0004269999999999968
R140,degree+course,0.017583999999999864,0.0175839999999999,3.469446951953614e-17
R142,degree+course,-0.069253,-0.069079,0.0001739999999999936
R143,degree+course,-0.07476000000000001,-0.073049,0.0017110000000000042
R145,degree+course,-0.001526,-0.001186,0.00034
R146,degree+course,-0.060029999999999875,-0.0600299999999999,-2.7755575615628914e-17
R147,degree+course,-0.08833899999999999,-0.0882839999999999,5.500000000008276e-05
R148,degree+course,-0.131548,-0.135533,-0.0039849999999999886
R149,degree+course,-0.0709509999999999,-0.070952,-1.0000000000981446e-06
R150,degree+course,-0.001232,0.0002559999999999,0.0014879999999999
R153,degree+course,-0.074677,-0.0730009999999999,0.001676000000000094
R154,degree+course,0.0825539999999999,0.076095,-0.006458999999999909
R155,degree+course,-0.019736999999999998,-0.020179,-0.0004420000000000014
R156,degree+course,-0.07034699999999999,-0.070379,-3.200000000000425e-05
R157,degree+course,-0.0714049999999998,-0.0714049999999999,-9.71445146547012e-17
R158,degree+course,-0.1412639999999998,-0.1412649999999999,-1.0000000000842668e-06
R159,degree+course,0.0024559999999999,0.00073,-0.0017259999999999001
R160,degree+course,-0.1419419999999999,-0.140771,0.0011709999999998943
R161,degree+course,-0.0705879999999999,-0.0705879999999999,0.0
R164,degree+course,-0.0611010000000001,-0.062836,-0.0017349999999999033
R166,degree+course,-0.07213599999999991,-0.0713369999999999,0.000799000000000008
R167,degree+course,0.0144279999999999,0.0144279999999999,0.0
R168,degree+course,-0.1383889999999999,-0.1380659999999999,0.00032299999999998996
R170,degree+course,-0.0706959999999998,-0.0706959999999999,-9.71445146547012e-17
R171,degree+course,-0.0849379999999998,-0.0798809999999999,0.005056999999999909
R172,degree+course,-0.142779,-0.142133,0.0006459999999999799
R173,degree+course,-0.0865310000000001,-0.087371,-0.0008399999999999103
R174,degree+course,-0.0730939999999999,-0.0731669999999999,-7.300000000000362e-05
R175,degree+course,-0.0741339999999998,-0.072623,0.0015109999999998042
R177,degree+course,0.072216,0.071627,-0.0005890000000000062
R178,degree+course,-0.060489,-0.060489,0.0
R179,degree+course,4.500000000000001e-05,0.000163,0.000118
R180,degree+course,0.0075859999999999955,0.0055709999999999,-0.0020150000000000957
R181,degree+course,-0.1593699999999998,-0.15937,-2.220446049250313e-16
R182,degree+course,-0.0831419999999999,-0.076577,0.00656499999999989
R186,degree+course,0.0033699999999999997,0.002188,-0.0011819999999999999
R187,degree+course,-0.070209,-0.070209,0.0
R188,degree+course,0.000258,0.000258,0.0
R189,degree+course,-0.0024389999999999,-0.002585,-0.00014600000000010004
R190,degree+course,-0.0697880000000001,-0.0699539999999999,-0.0001659999999998052
R193,degree+course,-0.15185300000000002,-0.154446,-0.002592999999999984
R194,degree+course,-0.0710359999999999,-0.0710369999999999,-1.000000000001e-06
R195,degree+course,-0.07774599999999991,-0.0835289999999999,-0.005782999999999983
R196,degree+course,-0.0370640000000001,-0.042138,-0.005073999999999905
R197,degree+course,0.0972819999999999,0.0938049999999999,-0.003476999999999994
R200,degree+course,-0.07938,-0.082146,-0.0027659999999999907
R001,name+age,-0.0007739999999999,-0.0007739999999999,0.0
R002,name+age,-0.0031140000000000004,-0.0033039999999999,-0.00018999999999989945
R003,name+age,-0.0011280000000001,-0.002154,-0.0010259999999999
R004,name+age,-0.001047,-0.001047,0.0
R005,name+age,-0.0018139999999999,-0.0018139999999999,0.0
R006,name+age,0.0004579999999999,0.0004579999999999,0.0
R007,name+age,0.001511,0.001511,0.0
R008,name+age,-0.001835,-0.001835,0.0
R009,name+age,-0.000289,-0.000289,0.0
R010,name+age,-0.007323000000000199,-0.0079840000000001,-0.0006609999999999012
R011,name+age,-0.001286,-0.001286,0.0
R012,name+age,0.0125059999999999,0.009489,-0.0030169999999999
R013,name+age,0.0046019999999999,0.0046019999999999,0.0
R014,name+age,-0.0014129999999999,-0.0014129999999999,0.0
R015,name+age,-0.0026509999999999,-0.0026509999999999,0.0
R016,name+age,-0.000919,-0.000919,0.0
R017,name+age,0.0020079999999999,0.0020079999999999,0.0
R018,name+age,0.001099,0.000311,-0.0007879999999999999
R019,name+age,0.002007,0.002007,0.0
R020,name+age,0.000700999999999852,0.0002249999999999,-0.00047599999999995205
R021,name+age,0.004388,0.004388,0.0
R022,name+age,-0.0021349999999999,-0.0021349999999999,0.0
R023,name+age,-0.005872,-0.005556,0.00031599999999999944
R024,name+age,-0.001406,-0.001406,0.0
R025,name+age,0.002387,0.002387,0.0
R026,name+age,-0.001524,-0.000963,0.000561
R027,name+age,0.0022739999999999002,0.001892,-0.0003819999999999002
R028,name+age,0.004411,0.004411,0.0
R029,name+age,0.0077759999999999,0.0036129999999999,-0.004163
R030,name+age,-0.0005859999999999,-0.0005859999999999,0.0
R031,name+age,0.0044329999999998,0.0025279999999999,-0.0019049999999998998
R032,name+age,-0.0048709999999999,-0.0088389999999999,-0.003968000000000001
R033,name+age,-0.0040939999999998,-0.0039529999999999,0.00014099999999989989
R034,name+age,0.0010709999999999,0.0010709999999999,0.0
R035,name+age,0.00172,0.00172,0.0
R036,name+age,-0.000878,-0.000878,0.0
R037,name+age,-0.001738,-0.001738,0.0
R038,name+age,0.0013349999999999,0.0013349999999999,0.0
R039,name+age,0.0007279999999999002,0.0005489999999999,-0.00017900000000000012
R040,name+age,-0.0036099999999998997,-0.004395,-0.0007850000000000999
R041,name+age,9.500000000001174e-05,9.500000000001174e-05,0.0
R042,name+age,-0.001404,-0.001404,0.0
R043,name+age,0.0024419999999998002,0.0022459999999999,-0.00019599999999990025
R044,name+age,-0.0004919999999999,-0.0004919999999999,0.0
R045,name+age,0.002232,0.0002849999999999,-0.0019470000000001001
R046,name+age,-0.0009959999999999,-0.0009959999999999,0.0
R047,name+age,-0.0050479999999999995,-0.0031379999999999,0.0019100000000000996
R048,name+age,0.0010440000000000995,-0.0038519999999999,-0.004895999999999999
R049,name+age,-0.0003289999999999,-0.0003289999999999,0.0
R050,name+age,0.001145,0.001145,0.0
R051,name+age,0.0026009999999999,0.0026009999999999,0.0
R052,name+age,-0.0027059999999999,-0.0027059999999999,0.0
R053,name+age,-0.002466,-0.002466,0.0
R054,name+age,0.00056799999999988,-2.000000000002e-05,-0.0005879999999999
R055,name+age,-0.0027399999999999,-0.0022109999999999,0.000529
R056,name+age,0.0056240000000000005,0.0023529999999999,-0.0032710000000001006
R057,name+age,0.0025749999999999,0.0025749999999999,0.0
R058,name+age,0.0010509999999999,-0.0011839999999999,-0.0022349999999998
R059,name+age,0.00012899999999993472,0.0001259999999999,-3.000000000034713e-06
R060,name+age,-0.0005439999999999,-0.0005439999999999,0.0
R061,name+age,0.0002339999999999,0.0002339999999999,0.0
R062,name+age,2.999999999997449e-05,2.999999999997449e-05,0.0
R063,name+age,0.0012669999999999,0.0012669999999999,0.0
R064,name+age,-0.0019499999999998,-0.0016249999999999,0.0003249999999999
R065,name+age,0.0016769999999998997,-0.000112,-0.0017889999999998996
R066,name+age,0.0030709999999999,0.0030709999999999,0.0
R067,name+age,-0.0064460000000001,-0.005387,0.0010590000000000998
R068,name+age,-0.0002159999999999,-0.0002159999999999,0.0
R069,name+age,-0.0008879999999999,-0.0008879999999999,0.0
R070,name+age,-0.001165,-0.001165,0.0
R071,name+age,0.0005389999999998998,-0.001462,-0.0020009999999998996
R072,name+age,0.0122549999999998,0.0067729999999999,-0.005481999999999901
R073,name+age,0.0007879999999999001,0.0011439999999999,0.000356
R074,name+age,0.001221,0.001221,0.0
R075,name+age,0.0051079999999998,0.0010189999999999,-0.0040889999999999
R076,name+age,0.001153,0.001153,0.0
R077,name+age,-0.0029929999999999003,-0.005054,-0.0020610000000001
R078,name+age,0.0031259999999999,0.0031259999999999,0.0
R079,name+age,0.0004529999999999,0.0004529999999999,0.0
R080,name+age,-0.001168,-0.001168,0.0
R081,name+age,0.006110999999999801,0.0021149999999999,-0.003995999999999901
R082,name+age,0.0021239999999999996,-0.001377,-0.0035009999999999998
R083,name+age,-0.0009999999999999003,-0.0026229999999999,-0.0016229999999999999
R084,name+age,-0.0013859999999999,-0.0013859999999999,0.0
R085,name+age,-0.0009029999999999,-0.0009029999999999,0.0
R086,name+age,-0.005538,-0.005538,0.0
R087,name+age,0.001033,0.001033,0.0
R088,name+age,-9.99999999995449e-06,-9.99999999995449e-06,0.0
R089,name+age,-0.0007709999999999,-0.0007709999999999,0.0
R090,name+age,-0.001761,-0.001761,0.0
R091,name+age,0.0011579999999999,-0.00354,-0.0046979999999999
R092,name+age,0.00015,0.00015,0.0
R093,name+age,0.0008119999999999,0.0008119999999999,0.0
R094,name+age,3.000000000086267e-06,3.000000000086267e-06,0.0
R095,name+age,0.00679,0.0007099999999999,-0.0060800000000001
R096,name+age,-0.0091270000000001,-0.012041,-0.0029139999999998993
R097,name+age,2.999999999997449e-05,2.999999999997449e-05,0.0
R098,name+age,-0.003305,-0.003305,0.0
R099,name+age,-8.299999999999974e-05,-8.299999999999974e-05,0.0
R100,name+age,-0.0009589999999999,-0.0009589999999999,0.0
R101,name+age,0.005541000000000001,0.004137,-0.0014040000000000007
R102,name+age,0.0013099999999999,0.0013099999999999,0.0
R103,name+age,0.0026399999999999,0.0026399999999999,0.0
R104,name+age,-0.0109109999999999,-0.0071689999999999,0.0037419999999999997
R105,name+age,0.001238,0.001238,0.0
R106,name+age,-0.0034789999999998997,-0.000928,0.0025509999999998997
R107,name+age,-0.0024459999999999,-0.0058579999999999,-0.0034119999999999997
R108,name+age,-0.0016040000000001,-0.002982,-0.0013779999999999
R109,name+age,-0.001475,-0.001475,0.0
R110,name+age,-0.0051319999999998,-0.0034299999999999,0.0017019999999998998
R111,name+age,0.00029,0.00029,0.0
R112,name+age,-0.00023200000000010002,-0.000562,-0.0003299999999999
R113,name+age,0.0014379999999998999,0.000772,-0.0006659999999998999
R114,name+age,-0.0012679999999999,-0.0012679999999999,0.0
R115,name+age,0.0065899999999999,0.002518,-0.0040719999999999
R116,name+age,0.011436,0.0070380000000001,-0.0043979999999999
R117,name+age,0.000178,0.000178,0.0
R118,name+age,-0.00026,-0.00026,0.0
R119,name+age,-0.002693,-0.002693,0.0
R120,name+age,0.0023680000000000003,0.0012669999999999,-0.0011010000000001004
R121,name+age,-4.899999999996574e-05,-4.899999999996574e-05,0.0
R122,name+age,-0.0012419999999999998,-0.0040959999999999,-0.0028539999999999
R123,name+age,-5.8000000000002494e-05,-5.8000000000002494e-05,0.0
R124,name+age,0.0001829999999999,0.0001829999999999,0.0
R125,name+age,-0.0019339999999998,-0.0008699999999999,0.0010639999999999
R126,name+age,-0.0043880000000001,-0.0061039999999999,-0.0017159999999998002
R127,name+age,-0.0011069999999999153,-0.0011259999999999,-1.899999999998474e-05
R128,name+age,-0.004292,-0.003387,0.000905
R129,name+age,-0.000346,-0.000346,0.0
R130,name+age,-0.0022769999999999,-0.0022769999999999,0.0
R131,name+age,0.004701,0.004701,0.0
R132,name+age,-0.0048349999999999,-0.0063549999999999,-0.0015199999999999997
R133,name+age,0.0056979999999999,0.0056979999999999,0.0
R134,name+age,-0.001244,-0.001244,0.0
R135,name+age,0.000842,0.000842,0.0
R136,name+age,3.799999999998249e-05,3.799999999998249e-05,0.0
R137,name+age,0.00456,0.004569,9.000000000000327e-06
R138,name+age,0.0006119999999999,0.0006119999999999,0.0
R139,name+age,-0.0042229999999998,-0.003532,0.0006909999999997998
R140,name+age,-0.00032,-0.00032,0.0
R141,name+age,-0.001047,-0.001047,0.0
R142,name+age,-0.0008309999999999,-0.0001749999999999,0.0006559999999999999
R143,name+age,0.0026199999999999,0.0026199999999999,0.0
R144,name+age,0.0022009999999998693,0.000761,-0.0014399999999998693
R145,name+age,-0.000557,-0.000217,0.00034
R146,name+age,0.0003,0.0003,0.0
R147,name+age,-0.002726,-0.002726,0.0
R148,name+age,0.0048259999999999,0.001086,-0.0037399999999998997
R149,name+age,-0.001268,-0.001268,0.0
R150,name+age,-0.001462000000000016,-1.6000000000016e-05,0.001446
R151,name+age,0.0007919999999999,0.0007919999999999,0.0
R152,name+age,0.0006789999999999,0.0006789999999999,0.0
R153,name+age,-0.0030799999999998,-0.0031799999999999,-0.00010000000000010001
R154,name+age,0.0037240000000001,-0.0012049999999999,-0.004929
R155,name+age,-0.002774,-0.002311,0.00046299999999999987
R156,name+age,-0.00020800000000002351,-0.00024,-3.199999999997649e-05
R157,name+age,-0.000402,-0.000402,0.0
R158,name+age,-0.001817,-0.001817,0.0
R159,name+age,-0.007740999999999901,-0.006879,0.000861999999999901
R160,name+age,-0.0005709999999999,-0.0005709999999999,0.0
R161,name+age,0.0005259999999999,0.0005259999999999,0.0
R162,name+age,0.000695,0.000695,0.0
R163,name+age,-0.0009059999999998,-0.0006009999999999,0.00030499999999989997
R164,name+age,0.005126,0.0048219999999999,-0.0003040000000001002
R165,name+age,0.0030039999999999,0.001783,-0.0012209999999999
R166,name+age,-0.0056879999999998,-0.0057459999999999,-5.800000000009964e-05
R167,name+age,0.002312,0.002312,0.0
R168,name+age,-0.0042369999999999,-0.004669,-0.0004320000000001007
R169,name+age,-0.0014609999999999003,-0.0024819999999999,-0.0010209999999999998
R170,name+age,0.0002389999999999,0.0002389999999999,0.0
R171,name+age,-0.0028329999999999003,-0.0005359999999999,0.0022970000000000004
R172,name+age,-0.000875,-0.000229,0.000646
R173,name+age,0.00039799999999990017,-0.00407,-0.0044679999999999
R174,name+age,0.000755,0.000755,0.0
R175,name+age,0.00189,0.00189,0.0
R176,name+age,-0.0014760000000001,-0.002083,-0.0006069999999999002
R177,name+age,-0.0001219999999999,-0.0001219999999999,0.0
R178,name+age,0.0007799999999998,0.0007799999999998,0.0
R179,name+age,0.0012599999999998999,0.0013779999999999,0.00011800000000000005
R180,name+age,-0.0015440000000000002,-0.0051049999999999,-0.0035609999999999
R181,name+age,0.000699,0.000699,0.0
R182,name+age,-0.011146999999999801,-0.0067649999999999,0.004381999999999901
R183,name+age,-0.00573,-0.003118,0.0026119999999999997
R184,name+age,-0.0002329999999999,-0.0002329999999999,0.0
R185,name+age,-0.003522,-0.0014779999999999,0.0020440000000001
R186,name+age,0.0046119999999999,0.0034299999999999,-0.0011819999999999999
R187,name+age,0.0015709999999999,0.0015709999999999,0.0
R188,name+age,-0.0021859999999999,-0.0021859999999999,0.0
R189,name+age,0.0055859999999999,0.0055859999999999,0.0
R190,name+age,0.001924,0.001924,0.0
R191,name+age,0.0005589999999999,0.0005589999999999,0.0
R192,name+age,-0.0046969999999999,-0.0060769999999999,-0.0013800000000000002
R193,name+age,0.001374,-0.001673,-0.0030470000000000002
R194,name+age,-0.0040979999999998604,-0.0040839999999999,1.3999999999960225e-05
R195,name+age,0.0014720000000000002,-0.0028319999999999,-0.0043039999999999
R196,name+age,0.0028799999999998,-0.0001339999999999,-0.0030139999999996996
R197,name+age,0.014728,0.009782,-0.004945999999999999
R198,name+age,-2.999999999997449e-05,-2.999999999997449e-05,0.0
R199,name+age,7.000000000034756e-06,7.000000000034756e-06,0.0
R200,name+age,0.0067699999999998005,0.0045639999999999,-0.0022059999999999007
R001,name+city,-0.00059,-0.000524,6.599999999999998e-05
R002,name+city,-0.009638999999999901,-0.007102,0.0025369999999999013
R003,name+city,-0.0009200000000001001,-0.001987,-0.0010669999999999
R004,name+city,-0.000749,-0.0007049999999999,4.400000000009995e-05
R005,name+city,-0.0017879999999999294,-0.00182,-3.20000000000706e-05
R006,name+city,0.0010399999999998,0.001029,-1.0999999999800015e-05
R007,name+city,0.0021779999999999,0.002278,0.00010000000000010001
R008,name+city,-0.002396,-0.002422,-2.599999999999998e-05
R009,name+city,0.00025999999999990007,0.0003589999999999,9.899999999999991e-05
R010,name+city,-0.0103770000000001,-0.008919,0.0014580000000000998
R011,name+city,-0.0014969999999999,-0.001511,-1.400000000009987e-05
R012,name+city,0.004917,0.0026639999999999,-0.0022530000000001004
R013,name+city,0.0047889999999997995,0.0046329999999999,-0.00015599999999989927
R014,name+city,-0.0017369999999998,-0.0017289999999999,7.999999999899797e-06
R015,name+city,-0.0031089999999998,-0.0031639999999999,-5.500000000010011e-05
